1248|GEORGE EZRA|GEORGEEZRA|2|1|2||0
1249|GEORGE HARRISON|GEORGEHARRISON|2|1|2||0
1250|GEORGE MCCRAE|GEORGEMCCRAE|2|1|2||0
1251|GEORGE MICHAEL|GEORGEMICHAEL|2|1|2||0
1252|GEORGIA GIBBS|GEORGIAGIBBS|2|2|2||0
1253|GERALD JOLING|GERALDJOLING|2|1|2||0
1254|GERALD LEVERT|GERALDLEVERT|2|1|2||0
1255|GERI HALLIWELL|GERIHALLIWELL|2|2|2||0
1256|GERRY|GERRY|1|1|2||0
1257|GERRY PARAISO|GERRYPARAISO|2|1|2||0
1258|GESSLE|GESSLE|1|1|2||0
1259|GIL|GIL|1|1|2||0
1260|GIMBLE FOX|GIMBLEFOX|2|2|2||0
1261|GIN BLOSSOMS|GINBLOSSOMS|2|3|2||0
1262|GINA T|GINAT|2|2|2||0
1263|GINO VANELLY|GINOVANELLY|2|1|2||0
1264|GINUWINE|GINUWINE|1|1|2||0
1265|GIRLS ALOUD|GIRLSALOUD|2|3|2||0
1266|GLADYS KNIGHT|GLADYSKNIGHT|2|2|2||0
